Source;Instance;BestObjective;Gap;Status;NExploredSolutions;OptimizationTime;OverallTime
2a_Hurink_sdata;6;596.9999999999998;0.0;2;4885.0;1.0;1.0310091972351074
2a_Hurink_sdata;7;589.999999940898;0.0;2;6615.0;1.5;1.5308923721313477
2a_Hurink_sdata;8;593.0;0.0;2;100122.0;12.246999979019165;12.278380870819092
2a_Hurink_sdata;9;925.9999996541802;0.25269978373819524;9;17116298.0;1800.0009999275208;1800.079377412796
2a_Hurink_sdata;10;889.9999988417572;0.3078651676385854;9;14112646.0;1800.0009999275208;1808.1890091896057
2a_Hurink_sdata;11;862.9999999135993;0.23406720733930816;9;17122621.0;1800.010999917984;1804.7440912723541
2a_Hurink_sdata;12;950.9999994512685;0.22607781238204475;9;15009583.0;1800.0139999389648;1807.7155153751373
2a_Hurink_sdata;13;957.9999997296302;0.27139874718476875;9;3839203.0;1800.029000043869;1806.9488258361816
2a_Hurink_sdata;14;1221.9999993253987;0.5350583220356959;9;7535997.0;1800.00200009346;1801.751426935196
2a_Hurink_sdata;15;1038.999998336012;0.4285429226274239;9;9667656.0;1800.013000011444;1804.9335057735443
2a_Hurink_sdata;16;1149.999999607793;0.4704347824280876;9;1816246.0;1800.0169999599457;1806.5466187000275
2a_Hurink_sdata;17;1291.9999830125491;0.5456656287012517;9;11378780.0;1800.0119998455048;1801.6207449436188
2a_Hurink_sdata;18;1206.9999987165065;0.4995857492607472;9;9637572.0;1800.0030000209808;1808.3609359264374
2a_Hurink_sdata;19;944.9999999999989;0.0;2;6342.0;2.1710000038146973;8.12310242652893
2a_Hurink_sdata;20;784.0;0.0;2;10111.0;2.8580000400543213;2.9368135929107666
2a_Hurink_sdata;21;847.9999999999848;0.0;2;3715.0;1.312000036239624;1.3746466636657715
2a_Hurink_sdata;22;841.9999999156958;0.0;2;6856.0;2.6720001697540283;2.733736753463745
2a_Hurink_sdata;23;901.9999999999998;0.0;2;5678.0;2.187000036239624;2.249474287033081
2a_Hurink_sdata;24;1055.9999998942997;0.12784090900361075;9;1163045.0;1800.0230000019073;1800.1788227558136
2a_Hurink_sdata;25;926.9999999071895;0.043149945966768334;9;5579887.0;1800.0370001792908;1800.4121062755585
2a_Hurink_sdata;26;1031.9999998966998;0.2354651162025423;9;486742.0;1800.0610001087189;1800.7951166629791
2a_Hurink_sdata;27;935.0;0.0;2;315744.0;720.6119999885559;721.0190198421478
2a_Hurink_sdata;28;977.0;0.0;2;4400748.0;1536.5079998970032;1536.68017411232
2a_Hurink_sdata;29;1217.9999998780975;0.24958949089369728;9;2951810.0;1800.0350000858307;1800.3164789676666
2a_Hurink_sdata;30;1254.9999998743933;0.33147410351874906;9;245171.0;1800.0520000457764;1802.4891564846039
2a_Hurink_sdata;31;1240.9999998757996;0.32473811435627264;9;185594.0;1800.0759999752045;1800.5602686405182
2a_Hurink_sdata;32;1233.9999998764997;0.3046050968154382;9;3078714.0;1800.039999961853;1800.4774177074432
2a_Hurink_sdata;33;1354.9999994414118;0.3453874536046798;9;249587.0;1800.0610001087189;1802.686015367508
2a_Hurink_sdata;34;1783.9999998214428;0.5384129031065684;9;105504.0;1800.0620000362396;1800.8890173435211
2a_Hurink_sdata;35;1849.999999814847;0.5329729729262319;9;144403.0;1800.0720000267029;1800.8214178085327
2a_Hurink_sdata;36;1718.9999994841287;0.5360814527212981;9;277976.0;1800.0929999351501;1800.8743543624878
2a_Hurink_sdata;37;1720.9999998277972;0.5456130156430873;9;1019222.0;1800.0540001392365;1800.991026878357
2a_Hurink_sdata;38;1887.9999998110716;0.5604004673682064;9;86765.0;1800.069000005722;1801.787173986435
2a_Hurink_sdata;39;1267.9999998730773;0.04258675069280955;9;223359.0;1800.101000070572;1800.5222778320312
2a_Hurink_sdata;40;1396.9999999999982;0.15318539727988437;9;2176095.0;1800.0400002002716;1800.3680515289307
2a_Hurink_sdata;41;1206.9999998791848;0.10190555086288029;9;684304.0;1800.0620000362396;1800.9834690093994
2a_Hurink_sdata;42;1232.9999998765998;0.06650446057161916;9;3205012.0;1800.0469999313354;1800.6252388954163
2a_Hurink_sdata;43;1234.9999998763988;0.1327935221804151;9;3704820.0;1800.0360000133514;1800.738621711731
